loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
rbp_90,0.001,0,0,0,5.0,32,0.8015,0.8992,0.9233,0.7623,0.6903,0.5344,0.3693
rbp_95,0.001,0,0,0,5.0,32,0.8015,0.8992,0.9233,0.7623,0.6903,0.5344,0.3693
rbp_80,0.01,0,0,0,5.0,32,0.8194,0.9073,0.9353,0.7762,0.7018,0.5395,0.3706
rbp_90,0.01,0,0,0,5.0,32,0.8195,0.907,0.9349,0.7764,0.7015,0.5398,0.3711
rbp_95,0.01,0,0,0,5.0,32,0.8164,0.9059,0.9321,0.7747,0.7003,0.5396,0.3713
rbp_80,0.1,0,0,0,5.0,32,0.8073,0.9024,0.9222,0.7676,0.6926,0.5331,0.3669
rbp_90,0.1,0,0,0,5.0,32,0.8073,0.9024,0.9222,0.7676,0.6926,0.5331,0.3669
rbp_95,0.1,0,0,0,5.0,32,0.8069,0.9021,0.9209999999999999,0.7674,0.6922,0.5329999999999999,0.3669
ap,10.0,0,0,0,5.0,32,0.727,0.8596,0.8901,0.6814,0.6265,0.4888,0.3432
rbp_80,1.0,0,0,0,5.0,32,0.4615,0.7422,0.6139,0.5198,0.4457,0.3895,0.2967
rbp_90,1.0,0,0,0,5.0,32,0.4613,0.7422,0.6138,0.5198,0.4457,0.3895,0.2967
rbp_95,1.0,0,0,0,5.0,32,0.4611,0.7421,0.6138,0.5197,0.4456,0.3895,0.2967
rbp_80,3.0,0,0,0,5.0,32,0.3535,0.6729999999999999,0.5503,0.4045,0.3474,0.3155,0.2542
rbp_90,3.0,0,0,0,5.0,32,0.3535,0.6729999999999999,0.5503,0.4045,0.3474,0.3155,0.2542
rbp_95,3.0,0,0,0,5.0,32,0.3531,0.6729,0.5502,0.4044,0.3473,0.3155,0.2543
rbp_80,10.0,0,0,0,5.0,32,0.3357,0.6653,0.5527,0.3898,0.3277,0.2986,0.2436
rbp_90,10.0,0,0,0,5.0,32,0.3354,0.6653,0.5527,0.3898,0.3277,0.2986,0.2436
rbp_95,10.0,0,0,0,5.0,32,0.3354,0.6653,0.5527,0.3898,0.3277,0.2986,0.2436
rr,0.001,0,0,0,5.0,32,0.1657,0.541,0.3609,0.2225,0.16699999999999998,0.1654,0.153
rr,0.01,0,0,0,5.0,32,0.1763,0.5449,0.3889,0.2243,0.1724,0.1671,0.1532
rr,0.1,0,0,0,5.0,32,0.2119,0.5579,0.4507,0.2329,0.1924,0.1738,0.1541
rr,3.0,0,0,0,5.0,32,0.2358,0.5674,0.4745,0.2423,0.2083,0.1829,0.1581
rr,10.0,0,0,0,5.0,32,0.2376,0.5696,0.4883,0.2439,0.2109,0.185,0.1599
rbp_80,3.0,0,0,1,1.0,32,0.7759,0.9045,0.8651,0.8022,0.6933,0.5509,0.3835
rbp_80,10.0,0,0,1,1.0,32,0.6867,0.8582,0.8342,0.7036,0.6191,0.5029,0.3598
rbp_80,1.0,0,0,1,1.0,32,0.7996,0.9165,0.8763,0.8313,0.7145,0.5658,0.3914
rbp_90,3.0,0,0,1,1.0,32,0.7743,0.9041,0.8646,0.802,0.6931,0.551,0.3836
rbp_90,10.0,0,0,1,1.0,32,0.6867,0.8582,0.8342,0.7036,0.6191,0.5029,0.3598
rbp_90,1.0,0,0,1,1.0,32,0.7996,0.9165,0.8763,0.8313,0.7145,0.5658,0.3914
rbp_95,3.0,0,0,1,1.0,32,0.7743,0.9041,0.8646,0.802,0.6931,0.551,0.3836
rbp_95,10.0,0,0,1,1.0,32,0.6867,0.8582,0.8342,0.7036,0.6191,0.5029,0.3598
rbp_95,1.0,0,0,1,1.0,32,0.7996,0.9165,0.8763,0.8313,0.7145,0.5658,0.3914
rr,0.001,0,0,1,1.0,32,0.4976,0.7769,0.7023,0.569,0.4821,0.4197,0.318
rr,3.0,0,0,1,1.0,32,0.5422,0.7939,0.758,0.5853,0.5039,0.4265,0.3192
rr,1.0,0,0,1,1.0,32,0.5459,0.7964,0.7777,0.5851,0.5056,0.4266,0.3189
rr,0.1,0,0,1,1.0,32,0.5002,0.7777,0.7058,0.5697,0.4833,0.4201,0.3181
rr,0.01,0,0,1,1.0,32,0.4977,0.7769,0.7025,0.569,0.4821,0.4197,0.318
dcg,3.0,0,0,1,1.0,32,0.8739,0.9428,0.9654,0.8556,0.7543,0.5802,0.3956
dcg,1.0,0,0,1,1.0,32,0.8737,0.9428,0.9657,0.8553,0.7539,0.5799,0.3954
dcg,10.0,0,0,1,1.0,32,0.8731,0.9428,0.9671,0.8551,0.7534,0.5797,0.3953
dcg,0.01,0,0,1,1.0,32,0.5018,0.7779,0.7024,0.5706,0.4843,0.4206,0.3183
dcg,0.1,0,0,1,1.0,32,0.8165,0.9144,0.9398,0.7923,0.7024,0.5429999999999999,0.3748
ndcg_5,3.0,0,0,1,1.0,32,0.8746,0.9427,0.9661,0.8548,0.754,0.5799,0.3953
dcg,0.001,0,0,1,1.0,32,0.4988,0.7775,0.7046,0.5696,0.4825,0.4198,0.3181
ndcg_5,10.0,0,0,1,1.0,32,0.8731,0.9428,0.9671,0.8551,0.7534,0.5797,0.3953
ndcg_5,1.0,0,0,1,1.0,32,0.8740000000000001,0.9426,0.9653,0.855,0.7537,0.5797,0.3953
ndcg_5,0.01,0,0,1,1.0,32,0.5018,0.7779,0.7024,0.5706,0.4843,0.4206,0.3183
ndcg_5,0.1,0,0,1,1.0,32,0.8165,0.9144,0.9398,0.7923,0.7024,0.5429999999999999,0.3748
ap,0.001,0,0,1,1.0,32,0.4979,0.7771,0.7042,0.5692,0.4823,0.4198,0.318
ndcg_5,0.001,0,0,1,1.0,32,0.4988,0.7774,0.7044,0.5695,0.4825,0.4198,0.3181
rbp_80,0.001,0,0,1,1.0,32,0.884,0.9493,0.9581,0.8793,0.7687,0.5932,0.4032
rbp_90,0.001,0,0,1,1.0,32,0.884,0.9493,0.9581,0.8793,0.7687,0.5932,0.4032
rbp_80,0.1,0,0,1,1.0,32,0.9229999999999999,0.9666,0.9769,0.9143,0.795,0.6069,0.4088
rbp_80,0.01,0,0,1,1.0,32,0.9089,0.9605,0.968,0.9027,0.7859999999999999,0.6024,0.40700000000000003
rbp_95,0.001,0,0,1,1.0,32,0.884,0.9493,0.9581,0.8793,0.7687,0.5932,0.4032
rbp_90,0.1,0,0,1,1.0,32,0.9229999999999999,0.9666,0.9769,0.9143,0.795,0.6069,0.4088
rbp_90,0.01,0,0,1,1.0,32,0.9089,0.9605,0.968,0.9028,0.7859999999999999,0.6024,0.40700000000000003
rbp_95,0.1,0,0,1,1.0,32,0.9229999999999999,0.9666,0.9769,0.9143,0.795,0.6069,0.4088
rbp_95,0.01,0,0,1,1.0,32,0.9089,0.9605,0.968,0.9028,0.7859999999999999,0.6024,0.40700000000000003
ap,3.0,0,0,1,1.0,32,0.8701,0.9421,0.9612,0.8569,0.7541,0.5815,0.3965
ap,1.0,0,0,1,1.0,32,0.8677,0.9412,0.9605,0.8551,0.7524,0.5804,0.396
ap,10.0,0,0,1,1.0,32,0.8701,0.9421,0.9614,0.8571,0.7542,0.5815,0.3965
ap,0.1,0,0,1,1.0,32,0.8434,0.9292,0.9408,0.8345,0.7364,0.5732,0.3936
ap,0.01,0,0,1,1.0,32,0.5155,0.7823,0.7106,0.5789,0.4956,0.4301,0.3243
rr,10.0,0,0,1,1.0,32,0.5463,0.797,0.7741,0.5871,0.5068,0.4274,0.3195
dcg,0.01,0,0,1,2.0,32,0.3398,0.6778,0.5656,0.4069,0.3329,0.3082,0.2528
dcg,0.001,0,0,1,2.0,32,0.3304,0.6752,0.5574,0.4041,0.3284,0.3062,0.252
ndcg_5,0.01,0,0,1,2.0,32,0.3398,0.6778,0.5656,0.4069,0.3329,0.3082,0.2528
ndcg_5,0.001,0,0,1,2.0,32,0.3304,0.6751,0.5571,0.40399999999999997,0.3283,0.3062,0.252
dcg,0.1,0,0,1,2.0,32,0.7583,0.8801,0.9111,0.7190000000000001,0.6481,0.5022,0.3509
ndcg_5,0.1,0,0,1,2.0,32,0.7583,0.8801,0.9111,0.7190000000000001,0.6481,0.5022,0.3509
dcg,1.0,0,0,1,2.0,32,0.8372,0.9237,0.9543,0.8108,0.7219,0.5571,0.3828
ndcg_5,1.0,0,0,1,2.0,32,0.8383,0.9234,0.9544,0.8098,0.7218,0.5568,0.3826
dcg,3.0,0,0,1,2.0,32,0.8391,0.924,0.9537,0.8112,0.7229,0.5575,0.3829
ndcg_5,3.0,0,0,1,2.0,32,0.8392,0.9239,0.9537,0.8109999999999999,0.7227,0.5574,0.3828
dcg,10.0,0,0,1,2.0,32,0.8387,0.9231,0.9506,0.8102,0.7221,0.557,0.3827
ndcg_5,10.0,0,0,1,2.0,32,0.8390000000000001,0.9229999999999999,0.9512,0.8098,0.7219,0.5568,0.3825
ap,0.1,0,0,1,2.0,32,0.7792,0.8959,0.9143,0.7616,0.6812,0.5361,0.3745
ap,0.001,0,0,1,2.0,32,0.3305,0.6749,0.5579999999999999,0.4037,0.3287,0.3063,0.2521
ap,0.01,0,0,1,2.0,32,0.447,0.7232,0.6536,0.47700000000000004,0.4224,0.3731,0.2923
ap,1.0,0,0,1,2.0,32,0.8340000000000001,0.9224,0.9495,0.8097,0.72,0.5572,0.3834
ap,3.0,0,0,1,2.0,32,0.8349,0.9226,0.9501,0.8097,0.72,0.557,0.3833
ap,10.0,0,0,1,2.0,32,0.8340000000000001,0.9226,0.9507,0.8099,0.7201,0.5571,0.3833
rbp_80,0.001,0,0,1,2.0,32,0.8468,0.9302,0.946,0.8333,0.7368,0.5715,0.3917
rbp_90,0.001,0,0,1,2.0,32,0.8468,0.9302,0.946,0.8333,0.7368,0.5715,0.3917
rbp_95,0.001,0,0,1,2.0,32,0.8468,0.9302,0.946,0.8333,0.7368,0.5715,0.3917
rbp_80,0.01,0,0,1,2.0,32,0.8778,0.9434,0.9612,0.8588,0.7569,0.5815,0.3956
rbp_90,0.01,0,0,1,2.0,32,0.8778,0.9434,0.9612,0.8588,0.7569,0.5815,0.3956
rbp_95,0.01,0,0,1,2.0,32,0.8778,0.9434,0.9612,0.8588,0.7569,0.5815,0.3956
rbp_80,0.1,0,0,1,2.0,32,0.892,0.9487,0.9672,0.8688,0.7653,0.5853,0.3968
rbp_90,0.1,0,0,1,2.0,32,0.892,0.9487,0.9672,0.8688,0.7653,0.5853,0.3968
rbp_95,0.1,0,0,1,2.0,32,0.8919,0.9487,0.9681,0.8687,0.765,0.5852,0.3968
rbp_80,3.0,0,0,1,2.0,32,0.5958,0.8149,0.7454,0.6345,0.5529999999999999,0.4625,0.3391
rbp_90,3.0,0,0,1,2.0,32,0.5959,0.8149,0.7452,0.6344,0.5529999999999999,0.4625,0.3391
rbp_95,3.0,0,0,1,2.0,32,0.5954,0.815,0.7459,0.6345,0.5529999999999999,0.4625,0.3391
rbp_80,1.0,0,0,1,2.0,32,0.7206,0.8809999999999999,0.7954,0.7683,0.6558,0.5304,0.3734
rbp_90,1.0,0,0,1,2.0,32,0.7206,0.8809999999999999,0.7954,0.7683,0.6558,0.5304,0.3734
rbp_95,1.0,0,0,1,2.0,32,0.7206,0.8809999999999999,0.7954,0.7683,0.6558,0.5304,0.3734
rbp_80,10.0,0,0,1,2.0,32,0.5297,0.7736,0.7213,0.552,0.4862,0.4106,0.3093
rbp_90,10.0,0,0,1,2.0,32,0.5297,0.7736,0.7213,0.552,0.4862,0.4106,0.3093
rbp_95,10.0,0,0,1,2.0,32,0.5297,0.7736,0.7213,0.552,0.4862,0.4106,0.3093
rr,0.01,0,0,1,2.0,32,0.3292,0.6747,0.5556,0.4036,0.32799999999999996,0.3061,0.252
rr,0.001,0,0,1,2.0,32,0.3294,0.6746,0.5549,0.4035,0.3279,0.3061,0.252
rr,0.1,0,0,1,2.0,32,0.353,0.6828,0.5969,0.4088,0.3387,0.3083,0.2513
rr,1.0,0,0,1,2.0,32,0.3949,0.7005,0.6541,0.4255,0.3636,0.3197,0.2555
rr,3.0,0,0,1,2.0,32,0.4148,0.7073,0.6738,0.4334,0.3736,0.3237,0.2569
rr,10.0,0,0,1,2.0,32,0.4025,0.7024,0.6574,0.4281,0.3682,0.3223,0.2567
dcg,0.001,0,0,1,5.0,32,0.1643,0.5389,0.3598,0.2198,0.1647,0.1634,0.1522
ndcg_5,0.001,0,0,1,5.0,32,0.1643,0.5385,0.358,0.2195,0.1645,0.1632,0.1522
dcg,0.01,0,0,1,5.0,32,0.171,0.5419,0.37,0.2225,0.1697,0.1661,0.1535
ndcg_5,0.01,0,0,1,5.0,32,0.1711,0.5417,0.3698,0.2223,0.1695,0.166,0.1534
dcg,0.1,0,0,1,5.0,32,0.5994,0.7843,0.8117,0.5463,0.5083,0.3974,0.2869
ndcg_5,0.1,0,0,1,5.0,32,0.5994,0.7843,0.8117,0.5463,0.5083,0.3974,0.2869
dcg,1.0,0,0,1,5.0,32,0.7769,0.8854,0.9195,0.7298,0.6647,0.5136,0.3567
ndcg_5,1.0,0,0,1,5.0,32,0.7769,0.8854,0.9195,0.7298,0.6647,0.5136,0.3567
dcg,3.0,0,0,1,5.0,32,0.7767,0.8856,0.9208,0.7298,0.6648,0.5135,0.3566
ndcg_5,3.0,0,0,1,5.0,32,0.7769,0.8855,0.9204,0.7297,0.6649,0.5135,0.3567
dcg,10.0,0,0,1,5.0,32,0.7762,0.8853,0.919,0.7295,0.6646,0.5133,0.3565
ndcg_5,10.0,0,0,1,5.0,32,0.7762,0.8853,0.919,0.7295,0.6646,0.5133,0.3565
ap,0.001,0,0,1,5.0,32,0.2596,0.5832,0.4617,0.278,0.245,0.225,0.19399999999999998
ap,0.01,0,0,1,5.0,32,0.6992,0.8455,0.8667,0.6603,0.6079,0.4811,0.3426
ap,0.1,0,0,1,5.0,32,0.7645,0.8812,0.9161,0.7225,0.6588,0.5119,0.3567
ap,1.0,0,0,1,5.0,32,0.7672,0.882,0.917,0.7241,0.6605,0.5129,0.3572
ap,3.0,0,0,1,5.0,32,0.767,0.8814,0.915,0.7229,0.66,0.5123,0.3568
ap,10.0,0,0,1,5.0,32,0.7299,0.861,0.8966,0.6821,0.6275,0.4888,0.3432
rbp_80,0.001,0,0,1,5.0,32,0.7959,0.8987,0.9227,0.7618,0.6891,0.535,0.37
rbp_90,0.001,0,0,1,5.0,32,0.7959,0.8987,0.9227,0.7618,0.6891,0.535,0.37
rbp_95,0.001,0,0,1,5.0,32,0.7959,0.8987,0.9227,0.7618,0.6891,0.535,0.37
rbp_80,0.01,0,0,1,5.0,32,0.8159,0.9079999999999999,0.9364,0.7783,0.7027,0.5414,0.3722
rbp_90,0.01,0,0,1,5.0,32,0.8155,0.9081,0.9374,0.7785,0.7024,0.5415,0.3724
rbp_95,0.01,0,0,1,5.0,32,0.8145,0.9076,0.9356,0.7778,0.7018,0.5414,0.3725
rbp_80,0.1,0,0,1,5.0,32,0.8102,0.9033,0.9235,0.7695,0.6941,0.5341,0.3675
rbp_90,0.1,0,0,1,5.0,32,0.8102,0.9033,0.9235,0.7695,0.6941,0.5341,0.3675
rr,0.001,0,0,1,5.0,32,0.1658,0.5389,0.3609,0.2198,0.1652,0.1636,0.1523
rbp_95,0.1,0,0,1,5.0,32,0.8051,0.9014,0.9156,0.768,0.6918,0.5336,0.3676
rbp_80,1.0,0,0,1,5.0,32,0.4449,0.7353,0.6046,0.5093,0.4342,0.3821,0.2927
rbp_90,1.0,0,0,1,5.0,32,0.4449,0.7353,0.6046,0.5093,0.4342,0.3821,0.2927
rbp_95,1.0,0,0,1,5.0,32,0.4449,0.7352,0.6045,0.5092,0.4342,0.3821,0.2927
rbp_80,3.0,0,0,1,5.0,32,0.3589,0.6767,0.5512,0.4102,0.3526,0.3191,0.2558
rbp_90,3.0,0,0,1,5.0,32,0.3589,0.6767,0.5512,0.4102,0.3526,0.3191,0.2558
rbp_95,3.0,0,0,1,5.0,32,0.3589,0.6767,0.5512,0.4102,0.3526,0.3191,0.2558
rbp_80,10.0,0,0,1,5.0,32,0.3314,0.6626,0.5421,0.3886,0.3269,0.2989,0.2442
rbp_90,10.0,0,0,1,5.0,32,0.3314,0.6626,0.5421,0.3886,0.3269,0.2989,0.2442
rbp_95,10.0,0,0,1,5.0,32,0.3314,0.6626,0.5417,0.3886,0.3267,0.2989,0.2442
rr,0.01,0,0,1,5.0,32,0.1679,0.5398,0.3701,0.22,0.1667,0.1639,0.1521
rr,0.1,0,0,1,5.0,32,0.1994,0.5521,0.4272,0.2288,0.1845,0.1701,0.1528
rr,1.0,0,0,1,5.0,32,0.2142,0.5568,0.4522,0.2316,0.193,0.1745,0.1546
rr,3.0,0,0,1,5.0,32,0.2285,0.5645,0.4628,0.2402,0.205,0.1822,0.1585
rr,10.0,0,0,1,5.0,32,0.2426,0.5721,0.4933,0.2455,0.2145,0.1871,0.1607
dcg,0.001,0,0,2,1.0,32,0.5001,0.7774,0.7058,0.5694,0.4823,0.4195,0.3177
ndcg_5,0.001,0,0,2,1.0,32,0.5001,0.7773,0.7056,0.5694,0.4822,0.4195,0.3177
dcg,0.01,0,0,2,1.0,32,0.5027,0.7788,0.7063,0.5716,0.4844,0.4205,0.3181
ndcg_5,0.01,0,0,2,1.0,32,0.5027,0.7787,0.7059,0.5715,0.4843,0.4205,0.3181
dcg,0.1,0,0,2,1.0,32,0.8104,0.9122,0.9393,0.787,0.6979,0.5401,0.3733
ndcg_5,0.1,0,0,2,1.0,32,0.8104,0.9122,0.9393,0.787,0.6979,0.5401,0.3733
dcg,1.0,0,0,2,1.0,32,0.8723,0.943,0.9651,0.8557,0.7544,0.5801,0.3953
ndcg_5,1.0,0,0,2,1.0,32,0.8731,0.9429,0.9651,0.8554,0.7544,0.5801,0.3954
dcg,3.0,0,0,2,1.0,32,0.873,0.9432,0.9659,0.8559,0.7545,0.5802,0.3954
ndcg_5,3.0,0,0,2,1.0,32,0.873,0.9432,0.9659,0.8559,0.7545,0.5802,0.3954
dcg,10.0,0,0,2,1.0,32,0.8740000000000001,0.9431,0.9662,0.8557,0.7547,0.5801,0.3953
ndcg_5,10.0,0,0,2,1.0,32,0.8740000000000001,0.9431,0.9662,0.8557,0.7547,0.5801,0.3953
ap,0.001,0,0,2,1.0,32,0.4994,0.7772,0.7057,0.5693,0.48200000000000004,0.4194,0.3178
ap,0.01,0,0,2,1.0,32,0.517,0.7832,0.7166,0.5801,0.4971,0.4308,0.3245
ap,0.1,0,0,2,1.0,32,0.8404,0.9282,0.9378,0.8332,0.7355,0.5731,0.3936
ap,1.0,0,0,2,1.0,32,0.8687,0.9413,0.9605,0.8551,0.7532,0.581,0.3964
ap,3.0,0,0,2,1.0,32,0.872,0.9425,0.9621,0.8574,0.7553,0.5822,0.3969
ap,10.0,0,0,2,1.0,32,0.8705,0.9422,0.9614,0.8572,0.7549,0.5821,0.3969
rbp_80,0.001,0,0,2,1.0,32,0.8802,0.9478,0.9581,0.8763,0.7668,0.5922,0.4027
rbp_90,0.001,0,0,2,1.0,32,0.8802,0.9478,0.9581,0.8763,0.7668,0.5922,0.4027
rbp_95,0.001,0,0,2,1.0,32,0.8802,0.9478,0.9581,0.8763,0.7668,0.5922,0.4027
rbp_80,0.01,0,0,2,1.0,32,0.9129,0.961,0.9731,0.9023,0.7877,0.6029,0.40700000000000003
rbp_90,0.01,0,0,2,1.0,32,0.9129,0.961,0.9731,0.9023,0.7877,0.6029,0.40700000000000003
rbp_95,0.01,0,0,2,1.0,32,0.9129,0.961,0.9731,0.9023,0.7877,0.6029,0.40700000000000003
rbp_80,0.1,0,0,2,1.0,32,0.9253,0.9666,0.9784,0.914,0.7963,0.6074,0.4089
rbp_90,0.1,0,0,2,1.0,32,0.9253,0.9666,0.9784,0.914,0.7963,0.6074,0.4089
rbp_95,0.1,0,0,2,1.0,32,0.9253,0.9666,0.9784,0.914,0.7963,0.6074,0.4089
rbp_80,1.0,0,0,2,1.0,32,0.8031,0.9192,0.8815,0.8344,0.7170000000000001,0.5664,0.3912
rbp_90,1.0,0,0,2,1.0,32,0.8031,0.9192,0.8815,0.8344,0.7170000000000001,0.5664,0.3912
rbp_95,1.0,0,0,2,1.0,32,0.8031,0.9192,0.8815,0.8344,0.7170000000000001,0.5664,0.3912
rbp_80,3.0,0,0,2,1.0,32,0.7815,0.9063,0.8736,0.804,0.6970000000000001,0.5529999999999999,0.3844
rbp_90,3.0,0,0,2,1.0,32,0.7815,0.9063,0.8736,0.804,0.6970000000000001,0.5529999999999999,0.3844
rbp_95,3.0,0,0,2,1.0,32,0.7781,0.9056,0.8687,0.804,0.6959,0.5527,0.3844
rbp_80,10.0,0,0,2,1.0,32,0.6919,0.8602,0.836,0.7078,0.6233,0.5047,0.3603
rbp_90,10.0,0,0,2,1.0,32,0.6918,0.8602,0.8357,0.7078,0.6233,0.5048,0.3603
rbp_95,10.0,0,0,2,1.0,32,0.6918,0.8602,0.8357,0.7078,0.6233,0.5048,0.3603
rr,0.001,0,0,2,1.0,32,0.4996,0.777,0.7043,0.5691,0.48200000000000004,0.4194,0.3177
rr,0.01,0,0,2,1.0,32,0.4996,0.777,0.7049,0.5691,0.48200000000000004,0.4194,0.3177
rr,0.1,0,0,2,1.0,32,0.5011,0.7775,0.7066,0.5696,0.4825,0.4196,0.3177
rr,1.0,0,0,2,1.0,32,0.5605,0.8012,0.7847,0.5919,0.5142,0.4308,0.3206
rr,3.0,0,0,2,1.0,32,0.5518,0.7972,0.772,0.5879,0.509,0.4283,0.3195
rr,10.0,0,0,2,1.0,32,0.5529,0.7982,0.7759999999999999,0.5885,0.5087,0.4278,0.3196
dcg,0.001,0,0,2,2.0,32,0.3309,0.6752,0.5556,0.4044,0.3284,0.3063,0.2519
ndcg_5,0.001,0,0,2,2.0,32,0.3309,0.6751,0.5554,0.4044,0.3284,0.3063,0.2519
dcg,0.01,0,0,2,2.0,32,0.3398,0.6791,0.5664,0.409,0.3336,0.3089,0.253
ndcg_5,0.01,0,0,2,2.0,32,0.3398,0.6791,0.5664,0.409,0.3336,0.3089,0.253
dcg,0.1,0,0,2,2.0,32,0.7544,0.8779,0.9079,0.715,0.6447,0.4997,0.3494
ndcg_5,0.1,0,0,2,2.0,32,0.7544,0.8779,0.9079,0.715,0.6447,0.4997,0.3494
dcg,1.0,0,0,2,2.0,32,0.8422,0.9253,0.9567,0.8134,0.7245,0.5581,0.38299999999999995
ndcg_5,1.0,0,0,2,2.0,32,0.8434,0.9251,0.9561,0.8133,0.7244,0.5579999999999999,0.38299999999999995
dcg,3.0,0,0,2,2.0,32,0.8424,0.9249,0.9539,0.8135,0.7245,0.5582,0.38299999999999995
ndcg_5,3.0,0,0,2,2.0,32,0.8432,0.9249,0.9537,0.8136,0.7245,0.5581,0.38299999999999995
dcg,10.0,0,0,2,2.0,32,0.8428,0.9251,0.9559,0.8134,0.7246,0.5581,0.3829
ndcg_5,10.0,0,0,2,2.0,32,0.843,0.925,0.9553,0.8134,0.7244,0.5579999999999999,0.3829
ap,0.001,0,0,2,2.0,32,0.3317,0.6753,0.5569,0.4045,0.3286,0.3065,0.252
ap,0.01,0,0,2,2.0,32,0.4467,0.7233,0.6546,0.4771,0.4229,0.3734,0.2923
ap,0.1,0,0,2,2.0,32,0.7704,0.8909,0.9005,0.7553,0.6762,0.5338,0.3736
ap,1.0,0,0,2,2.0,32,0.8351,0.9234,0.9497,0.812,0.7228,0.5589999999999999,0.384
ap,3.0,0,0,2,2.0,32,0.8372,0.9239,0.9509,0.8132,0.7240000000000001,0.5597,0.3843
ap,10.0,0,0,2,2.0,32,0.8373,0.9241,0.9504,0.8136,0.7239,0.5596,0.3843
rbp_80,0.001,0,0,2,2.0,32,0.8479,0.9293,0.9449,0.8322,0.7372,0.5716,0.3916
rbp_90,0.001,0,0,2,2.0,32,0.8479,0.9293,0.9449,0.8322,0.7372,0.5716,0.3916
rbp_95,0.001,0,0,2,2.0,32,0.8479,0.9293,0.9449,0.8322,0.7372,0.5716,0.3916
rbp_80,0.01,0,0,2,2.0,32,0.8791,0.9437,0.9620000000000001,0.8594,0.7581,0.5819,0.3956
rbp_90,0.01,0,0,2,2.0,32,0.8786,0.9436,0.961,0.8593,0.7581,0.5819,0.3956
rbp_95,0.01,0,0,2,2.0,32,0.8786,0.9436,0.961,0.8593,0.7581,0.5819,0.3956
rbp_80,0.1,0,0,2,2.0,32,0.8932,0.9490000000000001,0.9654,0.8699,0.7667,0.5859,0.3969
rbp_90,0.1,0,0,2,2.0,32,0.8932,0.9490000000000001,0.9654,0.8699,0.7667,0.5859,0.3969
rbp_95,0.1,0,0,2,2.0,32,0.8928,0.9488,0.9653,0.8696,0.7663,0.5858,0.3969
rbp_80,1.0,0,0,2,2.0,32,0.7187,0.8789,0.7852,0.7669,0.6577,0.5319,0.374
rbp_90,1.0,0,0,2,2.0,32,0.7187,0.8789,0.785,0.7668,0.6577,0.5319,0.374
rbp_95,1.0,0,0,2,2.0,32,0.7187,0.8789,0.785,0.7668,0.6577,0.5319,0.374
rbp_80,3.0,0,0,2,2.0,32,0.5961,0.8133,0.7439,0.6315,0.5539,0.4629,0.3387
rbp_90,3.0,0,0,2,2.0,32,0.5961,0.8133,0.7439,0.6315,0.5539,0.4629,0.3387
rbp_95,3.0,0,0,2,2.0,32,0.5956,0.8131,0.7439,0.6312,0.5535,0.4627,0.3388
rbp_80,10.0,0,0,2,2.0,32,0.5426,0.7777,0.7341,0.5572,0.4933,0.4143,0.3109
rbp_90,10.0,0,0,2,2.0,32,0.5426,0.7777,0.7341,0.5572,0.4933,0.4143,0.3109
rbp_95,10.0,0,0,2,2.0,32,0.5426,0.7777,0.7341,0.5572,0.4933,0.4143,0.3109
rr,0.001,0,0,2,2.0,32,0.3292,0.6746,0.5539999999999999,0.4039,0.3279,0.3061,0.2518
rr,0.1,0,0,2,2.0,32,0.3597,0.6857,0.6056,0.4118,0.3437,0.3109,0.2523
rr,0.01,0,0,2,2.0,32,0.3296,0.6749,0.5555,0.40399999999999997,0.3281,0.3062,0.2518
rr,1.0,0,0,2,2.0,32,0.3922,0.6999,0.6496,0.4248,0.3602,0.3165,0.2538
rr,3.0,0,0,2,2.0,32,0.3988,0.7005,0.6572,0.4253,0.3651,0.3198,0.2554
rr,10.0,0,0,2,2.0,32,0.397,0.6994,0.652,0.4251,0.365,0.3207,0.2561
dcg,0.001,0,0,2,5.0,32,0.1652,0.54,0.3641,0.2209,0.1657,0.1639,0.1522
ndcg_5,0.001,0,0,2,5.0,32,0.1653,0.54,0.3641,0.2208,0.1657,0.1639,0.1522
dcg,0.01,0,0,2,5.0,32,0.1696,0.5422,0.37,0.223,0.1691,0.1661,0.1533
ndcg_5,0.01,0,0,2,5.0,32,0.1696,0.5422,0.37,0.223,0.1691,0.1661,0.1533
dcg,0.1,0,0,2,5.0,32,0.5956,0.7803,0.802,0.5416,0.5043,0.3946,0.2853
ndcg_5,0.1,0,0,2,5.0,32,0.5956,0.7803,0.802,0.5416,0.5043,0.3946,0.2853
dcg,1.0,0,0,2,5.0,32,0.778,0.8859,0.9225,0.7298,0.6659,0.514,0.3568
ndcg_5,1.0,0,0,2,5.0,32,0.7783,0.8857,0.9208,0.7296,0.6657,0.5139,0.3568
dcg,3.0,0,0,2,5.0,32,0.7786,0.8859,0.9221,0.7298,0.6658,0.514,0.3568
ndcg_5,3.0,0,0,2,5.0,32,0.779,0.8859,0.922,0.7296,0.6659999999999999,0.514,0.3568
dcg,10.0,0,0,2,5.0,32,0.7771,0.8858,0.9231,0.7291,0.6653,0.5135,0.3566
ndcg_5,10.0,0,0,2,5.0,32,0.7772,0.8855,0.9229999999999999,0.7285,0.665,0.5132,0.3564
ap,0.001,0,0,2,5.0,32,0.2584,0.5820000000000001,0.4484,0.2778,0.245,0.226,0.1947
